"Timestamp","Curso","Opinión General Sobre el Curso","¿Aprobó la Cursada?","¿Cómo te Resultaron los Temas de la Materia?","¿Los Temas de la Materia Están Actualizados?","Nivel de las Clases Teóricas del Curso","Nivel de las Clases Prácticas del Curso","Dificultad del Curso","Dificultad del TP","Comentarios Sobre el Curso"
"2018/07/05 5:30:53 PM GMT-3","Inteligencia Artificial - Cabrera","Malo","Sí","Interesantes","Sí","No hay clases teóricas","No Hay Clases Prácticas","Muy Facil","Muy Fácil","Puse que no hay clases ni prácticas ni teóricas pero mentí, las únicas clases que tuvimos fueron las que dimos los mismos alumnos al defender el TP final.

El parcial fueron cinco preguntas que empezaban con ""Describa brevemente..."".

En cuanto al profesor titular: 

1. Se la pasaba mirando el celular durante las exposiciones de los alumnos. 
2. Cuando intentó dar ""clases"", perdió mucho tiempo yendose por las ramas sin lograr cerrar una idea.

En cuanto a la profesora adjunta:

1. Se pasa toda la ""clase"" jugando con el celular.
2. Su único aporte durante las ""clases"" es hacer chistes sobre lo que dice Cabrera o sobre algún error del alumnado.

¿Cómo es que esta gente está cobrando por robar tan descaradamente?"
"2018/07/05 5:31:48 PM GMT-3","Algoritmos y Programación 3 - Fontela","Bueno","Sí","Interesantes","Sí","Buenas","Regulares","Normal","Dificil","Tiene que mejorar el orden de las clases y el último tp"
"2018/07/05 5:33:41 PM GMT-3","Algoritmos y Programación 1 - Essaya","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/07/05 5:36:49 PM GMT-3","Algoritmos y Programación 3 - Fontela","Bueno","Sí","Interesantes","Sí","Excelentes","Malas","Normal","Muy dificil","Las clases practicas un desastre y los ayudantes tambien."
"2018/07/05 5:37:03 PM GMT-3","Administración y Control de Proyectos 1 - Fontela","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal",""
"2018/07/05 5:37:55 PM GMT-3","Inteligencia Artificial - Cabrera","Malo","Sí","Interesantes","No","No hay clases teóricas","No Hay Clases Prácticas","Muy Facil","Muy Fácil","Cabrera: Siempre se va por las ramas en las pocas clases que da, nunca cierra un tema, pierde un montón de tiempo con cosas que no hacen a la materia. Las clases son realmente malas.

Toba: No dio ni un tema de la materia, simplemente se limitó a hacer chistes y a estar con el celular o con la computadora. No aportó absolutamente nada al curso.

Lo único interesante de la materia fueron las clases que dimos los alumnos para defender los trabajos prácticos que teníamos que hacer, que fue %100 investigación de nuestro lado, y los profesores solamente nos indicaron el tema del que debíamos hablar.

Esta materia es un robo, no aporta nada nuevo que no se vea en la materia Organización de Datos o que no se pueda leer en 10 minutos. Los temas si bien son interesantes se ve un pantallazo muy por arriba (dudo que los profesores estén capacitados para dar algo en mayor profundidad). Tuvimos una sola clase de prolog, que fue lo único de código que hubo en la materia.

No es coincidencia que el porcentaje de alumnos de intercambio que se anoten en la materia sea tan alto comparado con el resto de la carrera. 

No hay que asisitir a clases, podes preparar el parcial y el tp en 1 día cada uno y promocionan absolutamente todos. 

Da vergüenza que dos personas cobren un sueldo haciendo tan poco, con tantas necesidades que hay en otras materias."
"2018/07/05 5:38:22 PM GMT-3","Teoría de Algoritmos 1 - Wachenchauzer","Bueno","Sí","Interesantes","Sí","Malas","Buenas","Normal","Normal",""
"2018/07/05 5:41:24 PM GMT-3","Computación-Lage","Muy Bueno","Sí","Interesantes","Sí","Regulares","Muy Buenas","Normal","Muy dificil",""
"2018/07/05 5:48:24 PM GMT-3","Taller de Programación 1 - Veiga","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Dificil","Muy dificil","Tuvimos un compañero en el TP grupal que recursó a las 3 semanas de iniciado el TP grupal porque desaprobó el último TP individual. Esto terminó perjudicando al grupo porque las primeras 3 semanas fueron clave para entender las herramientas con las que iba a trabajar cada alumno. Si bien algunos features del TP grupal fueron descartados para compensar que eramos 2 en el grupo, tuvimos que aprender igual las herramientas que usaría este tercer chico. Esto nos hizo trabajar mucho más que un grupo normal. Es un tanto injusto que una situación que no podes controlar termine perjudicando tu cursada, y podría ser resuelto de alguna otra forma por la cátedra."
"2018/07/05 5:54:17 PM GMT-3","Algoritmos y Programación 1 - Mendez","Excelente","Sí","Muy Interesantes","No","Excelentes","Excelentes","Normal","Normal","Excelente curso, con muy buenos profesores y ayudantes"
"2018/07/05 5:59:25 PM GMT-3","Algoritmos y Programación 3 - Fontela","Bueno","Sí","Interesantes","Sí","Regulares","Buenas","Normal","Dificil","Mas tiempo para realizar TPs. Me pareció injusto tener que realizar un tp sin la suficiente teoría para aprobarlo. Paso que el TP1 se entrega con la mitad de la teoría, y es casi imposible aprobarlo sin tener algún conocimiento anterior a la materia. Ademas no tiene re-entrega. Es casi un 2 asegurado...."
"2018/07/05 6:11:05 PM GMT-3","Introducción a los Sistemas Distribuidos - Bernardez","Muy Bueno","Sí","Muy Interesantes","Sí","Malas","Excelentes","Dificil","Normal",""
"2018/07/05 6:12:25 PM GMT-3","Taller de Desarrollo de Proyectos 2 - Fontela","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil",""
"2018/07/05 6:13:51 PM GMT-3","Arquitectura de Software - Calonico","Muy Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2018/07/05 6:17:17 PM GMT-3","Computación-Jimenez Rey","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil",""
"2018/07/05 6:23:33 PM GMT-3","Computación-Perez Berro","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Normal","Dificil",""
"2018/07/05 6:28:14 PM GMT-3","Computación-Perez Berro","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Regulares","Normal","Normal","Me gusto mucho"
"2018/07/05 6:28:20 PM GMT-3","Computación-Perez Berro","Excelente","Sí","Poco Interesantes","Sí","Excelentes","Regulares","Normal","Normal","Cristina es excelente profesora, lo mejor para ella"
"2018/07/05 6:31:33 PM GMT-3","Algoritmos y Programación 3 - Fontela","Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Dificil","Dificil","Las clases teoricas fueron un poco aburridas, pero se nota que Fontela le pone onda y que tiene ganas de enseñar. Las clases practicas estuvieron muy buenas, exceptuando por momentos que daban temas en clases posteriores a la clase en la que lo deberian haber dado. "
"2018/07/05 6:45:45 PM GMT-3","Algoritmos y Programación 3 - Fontela","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil","Tardaron muuuuuuucho en corregir el TP-1J"
"2018/07/05 6:55:39 PM GMT-3","Organización del Computador - Benitez","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil",""
"2018/07/05 6:56:34 PM GMT-3","Algoritmos y Programación 3 - Fontela","Bueno","No","Interesantes","No","Regulares","Buenas","Normal","Dificil",""
"2018/07/05 6:56:57 PM GMT-3","Organización del Computador - Benitez","Bueno","No","Interesantes","Sí","Muy Buenas","Buenas","Dificil","Muy dificil",""
"2018/07/05 7:03:56 PM GMT-3","Computación-Perez Berro","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/07/05 7:04:41 PM GMT-3","Algoritmos y Programación 1 - Mendez","Muy Bueno","No","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil",""
"2018/07/05 7:13:01 PM GMT-3","Teoría de Algoritmos 1 - Wachenchauzer","Muy Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal","En general esta bien la materia, por ahí de a ratos se volvían un poco difíciles de seguir las explicaciones, por ahi se podrían ayudar de material un poco mas interactivo como diapositivas como se hizo en algunas clases"
"2018/07/05 7:16:23 PM GMT-3","Organización del Computador - Benitez","Regular","Sí","Poco Interesantes","Sí","Malas","Muy Buenas","Dificil","Muy dificil","Podría ser un poco más dinámica la clase y no tan lineal, debido a que los temas son pesados y muy teóricos.
"
"2018/07/05 7:19:17 PM GMT-3","Computación-Perez Berro","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Normal","Hace la materia muy llevadera. Los temas están muy bien organizados y con los trabajos prácticos semanales permite que ir incorporando de a poco todos los temas y así llegar bien a los exámenes."
"2018/07/05 7:54:03 PM GMT-3","Taller de Programación 1 - Azcurra","Regular","Sí","Poco Interesantes","No","No hay clases teóricas","No Hay Clases Prácticas","Dificil","Muy dificil","Entiendo que sea un taller de programación y que sea muy ""practico"" pero como no dan clase de nada muchos se complican con modelar el tp bien y como hay que programar mucho y por lo general no está bien modelado termina siendo un taller de harcodeo.

(No estoy pidiendo que se baje la dificultad  del tp pero si que se Oriente mejor a los alumnos )"
"2018/07/05 7:54:08 PM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Excelente","Sí","Interesantes","Sí","Muy Buenas","Excelentes","Normal","Normal",""
"2018/07/05 7:57:01 PM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Normal","Normal","Lo mejor del curso fue la buena onda de los docentes, las ganas de enseñar y toda la metodología que utilizaron. Muy recomendable!"
"2018/07/05 8:16:41 PM GMT-3","Métodos y Modelos de la Ing. del Software II / Técnicas de Diseño - Paez","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal","Falta planificación en la materia. La modalidad que toman está buena pero deberian tener una mejor planificación e incluir más contenido en videos para poder utilizar las clases presenciales para otro tipo de actividades. A su vez, los TPs no fueron planificados de buena manera y el docente consultaba a los alumnos pero lo que le deciamos no lo tenía en cuenta (o por lo menos no parecia). Estaria bueno que se sume más gente a la catedra.
No creo que sea correcto que se de como Tecnicas de diseño dado que los temas no reflejan eso."
"2018/07/05 8:17:09 PM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Excelentes","Normal","Normal","muy buena manera de enseñar los temas"
"2018/07/05 8:19:05 PM GMT-3","Base de Datos - Beiro","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Normal","El curso tiene la modalidad de no tomar asistencia y creo que eso es bueno. Estaria mejor que lo den en dos dias separados de 3 hs cada día porque a muchos se les complica ir/se nos quema el cerebro de tantas horas seguidas.
Los docentes en general son buenos y tienen buena predisposición. También estaria bueno que el parcial se permita recuperar por temas (dado que se pide un poco de cada cosa para aprobar)."
"2018/07/05 8:25:28 PM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Normal",""
"2018/07/05 8:37:02 PM GMT-3","Algoritmos y Programación 3 - Suarez","Excelente","No","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/07/05 8:45:16 PM GMT-3","Taller de Programación 1 - Veiga","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Normal",""
"2018/07/05 8:45:45 PM GMT-3","Aplicaciones Informáticas - Ierache","Bueno","Sí","Interesantes","Sí","No hay clases teóricas","Buenas","Normal","Normal",""
"2018/07/05 8:46:10 PM GMT-3","Sistemas Operativos - Mendez","Excelente","Sí","Muy Interesantes","Sí","Buenas","Buenas","Muy Facil","Normal",""
"2018/07/05 9:21:38 PM GMT-3","Algoritmos y Programación 1 - Mendez","Excelente","No","Muy Interesantes","Sí","Excelentes","Excelentes","Dificil","Dificil","Me encanto la catedra! Los profesores y los ayudantes son excelentes, da gusto asistir a clases"
"2018/07/05 9:27:58 PM GMT-3","Taller de Programación 1 - Veiga","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil",""
"2018/07/05 9:29:10 PM GMT-3","Sistemas Operativos - Mendez","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/07/05 9:47:05 PM GMT-3","Métodos y Modelos de la Ing. del Software II / Técnicas de Diseño - Paez","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Buenas","Dificil","Dificil","Materia muy recomendable con temas actuales."
"2018/07/05 10:05:27 PM GMT-3","Teoría de la Programación / Teoría del Lenguaje - Ferrigno","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","En general  está buena, pero no me veo diciendo ""cuánto que aprendí en esta materia"", hay un par de conceptos que son nuevos (pero más que nada por el tp, no por los ""temas"" de la materia). Lo haría un poco más ""suculento"""
"2018/07/05 10:08:08 PM GMT-3","Algoritmos y Programación 1 - Mendez","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Normal","Normal",""
"2018/07/05 10:11:18 PM GMT-3","Taller de Programación 1 - Veiga","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Muy Dificil","Dificil",""
"2018/07/05 10:26:50 PM GMT-3","Algoritmos y Programación 1 - Essaya","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Normal","Normal",""
"2018/07/05 10:36:47 PM GMT-3","Teoría de Algoritmos 1 - Wachenchauzer","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Dificil","Dificil",""
"2018/07/05 10:37:54 PM GMT-3","Administración y Control de Proyectos Informáticos 2 - Alvaro","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Normal","Excelente materia, muy actualizada. Los profesores le ponen muchisimo empeño y hacen buenas clases, muy participativas. El trabajo fue enriquecedor."
"2018/07/05 10:39:57 PM GMT-3","Arquitectura de Software - Calonico","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Normal","Excelente curso, la materia debería ser obligatoria. Se nota que los profesores ponen empeño y dedicación para que la materia sea interesante y esté actualizada. TPs excelentes, con buena dedicación al enunciado y preparación, y totalmente adecuado a la realidad. Es una de las mejores materias electivas que cursé."
"2018/07/05 11:01:28 PM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Dificil","Normal","El TP no es difícil, es muy largo porque tiene que ser consistente y hay muchas cosas para desarrollar, pero si haces las actividades no te puede parecer difícil. No estoy de acuerdo con que sume puntos al gamification la asistencia, varias veces fui porque me sentí obligado y eran temas que si bien eran interesantes ya estaban cubiertos por los vídeos o la bibliografía. Además si va a ser así, muchas veces gente caía 1 hora tarde y le daban los mismos puntos que al que estaba desde el principio, no me parece juso. Tomar un parcial o un final no me parece mal, más que nada por si hay alguno que no hizo nada en los tps "
"2018/07/05 11:13:12 PM GMT-3","Evaluación de Proyectos y Manejo de Riesgos - Villagra","Bueno","Sí","Muy Interesantes","Sí","No hay clases teóricas","No Hay Clases Prácticas","Normal","Normal","Hay ciertas mejoras que se podrían hacer la cuáles ya fueron comentadas en la clase de retrospectiva. Los temas son interesantes, y sin embargo la metodología de clase invertida aún no me convence. "
"2018/07/05 11:23:10 PM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Bueno","Sí","Nada Interesantes","Sí","No hay clases teóricas","Regulares","Facil","Normal","No me gustó la dinámica del curso"
"2018/07/05 11:31:26 PM GMT-3","Arquitectura de Software - Calonico","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Normal","La verdad que me gustó mucho la materia! Es una gran combinación para una optativa: temas interesantes y actuales, buenas clases, buenos profesores y una dedicación razonable. Básicamente es lo que uno espera de una buena optativa!

Sinceramente no sabía exactamente qué se iba a ver, y los temas la verdad que me interesaron mucho, nuevamente siendo que son temas con los que uno se puede llegar a topar en el día a día (En particular cosas prácticas del TP como Nginx, Node, Docker, AWS, un APM, etc).

Las clases también me resultaron muy amenas, sobretodo las que se requería de la participación de la clase, ya que creo que ayuda a fijar los conocimientos. Muy buenas las diapositivas también, creo que son un gran material de apoyo para estudiar luego.

Como también puse antes, el TP me resultó muy copado, utilizando cosas actuales, dando una perspectiva un poquito de todo, y haciendo que sea algo que no insume un tiempo desproporcionado y aún así teniendo contenido del cual se aprende.

Los profesores realmente muy bien, mucha onda y dedicación!

Tal vez daría menos importancia a algunos temas que no resultan demasiado interesantes (al menos a mi parecer) como Patrones de Arquitecturas Enterprise, y hacerlo algo que ocupe menos en la materia (Como lo fue, por ejemplo, SOA).

Como ya puse en toda la encuesta, gran materia e hiper recomendable!"
