"Timestamp","Curso","Opinión General Sobre el Curso","¿Aprobó la Cursada?","¿Cómo te Resultaron los Temas de la Materia?","¿Los Temas de la Materia Están Actualizados?","Nivel de las Clases Teóricas del Curso","Nivel de las Clases Prácticas del Curso","Dificultad del Curso","Dificultad del TP","Comentarios Sobre el Curso"
"2018/12/07 1:36:26 PM GMT-3","Sistemas Distribuidos II, Mendez","Bueno","Sí","Interesantes","Sí","Muy Buenas","No Hay Clases Prácticas","Normal","Normal","Los profesores tienen mucho conocimiento que aportar, pero siendo que acaba de empezar con esta modalidad le falta estructuración y un rumbo más claro. Me gustó mucho la idea de ver lo que los alumnos propuesieran. Buena predisposición."
"2018/12/07 1:36:36 PM GMT-3","Administración y Control de Proyectos 1 - Fontela","Muy Bueno","Sí","Interesantes","Sí","Excelentes","Buenas","Normal","Normal",""
"2018/12/07 1:36:54 PM GMT-3","Organización de Datos - Argerich","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Normal",""
"2018/12/07 1:38:52 PM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2018/12/07 1:39:06 PM GMT-3","Organización de Datos - Argerich","Excelente","Sí","Muy Interesantes","Sí","Buenas","No Hay Clases Prácticas","Dificil","Dificil","¡¡¡¡necesitan un aula más grande!!!! "
"2018/12/07 1:41:56 PM GMT-3","Base de Datos - Beiro","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Fácil",""
"2018/12/07 1:42:07 PM GMT-3","Computación-Cabrera","Malo","Sí","Interesantes","Sí","Regulares","Malas","Facil","Normal",""
"2018/12/07 1:42:52 PM GMT-3","Métodos y Modelos de la Ing. del Software II / Técnicas de Diseño - Paez","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/12/07 1:44:06 PM GMT-3","Algoritmos y Programación 3 - Fontela","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Dificil","Muy dificil",""
"2018/12/07 1:47:06 PM GMT-3","Teoría de la Programación / Teoría del Lenguaje - Ferrigno","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","No Hay Clases Prácticas","Normal","Normal","Disfrute mucho la cursada! Panorama general de una variedad de lenguajes"
"2018/12/07 1:48:34 PM GMT-3","Simulación - Caiafa","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal","Resulta ser muy fácil de acceder a la bibliografía y permiten llegar mucho más preparado a las clases teóricas ya que nos decían que temas se iban a abordar en cada una de ellas. Es una materia interesante. A veces las clases  prácticas se volvían un poco lentas y perdían un poco el ritmo, pero dejaban siempre los temas en claro."
"2018/12/07 1:49:46 PM GMT-3","Teoría de la Programación / Teoría del Lenguaje - Ferrigno","Muy Bueno","Sí","Interesantes","Sí","Buenas","No Hay Clases Prácticas","Normal","Normal","Es un buen curso. Son interesantes los temas y Leandro los explica muy bien. Como única crítica, estaría bueno que las clases fueran un poco más dinámicas."
"2018/12/07 1:56:31 PM GMT-3","Algoritmos y Programación 1 - Mendez","Excelente","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Facil","Normal",""
"2018/12/07 1:57:41 PM GMT-3","Algoritmos y Programación 1 - Mendez","Bueno","No","Muy Interesantes","Sí","Buenas","Excelentes","Dificil","Muy dificil","Me ha dificultado mucho que tanto trabajos prácticos como materiales de estudio hayan estado relacionado a los cuentos de fantasía de harry potter, porque primero tenias que estar al tanto de lo que es harry potter como tal y posteriormente entender el material de estudio o trabajo practico que se tratare.
Los colaboradores excelente."
"2018/12/07 2:01:35 PM GMT-3","Taller de Desarrollo de Proyectos 1 - Pignataro","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/12/07 2:02:21 PM GMT-3","Administración y Control de Proyectos 1 - Fontela","Muy Bueno","Sí","Interesantes","Sí","Excelentes","Excelentes","Normal","Fácil",""
"2018/12/07 2:03:34 PM GMT-3","Teoría de Algoritmos 1 - Wachenchauzer","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Excelentes","Normal","Normal","Las clases teóricas son completas pero un poco lentas"
"2018/12/07 2:03:47 PM GMT-3","Teoría de Algoritmos 1 - Wachenchauzer","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Excelentes","Normal","Normal","Las clases teóricas son completas pero un poco lentas"
"2018/12/07 2:03:52 PM GMT-3","Organización de Datos - Argerich","Bueno","Sí","Muy Interesantes","Sí","Malas","Malas","Muy Dificil","Dificil",""
"2018/12/07 2:03:58 PM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil","Es clave el TP para plasmar los conceptos teóricos en un proyecto de la vida real"
"2018/12/07 2:04:10 PM GMT-3","Teoría de la Programación / Teoría del Lenguaje - Ferrigno","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal",""
"2018/12/07 2:05:17 PM GMT-3","Análisis Numérico - Sassano","Muy Bueno","Sí","Poco Interesantes","Sí","Muy Buenas","Muy Buenas","Facil","Fácil","Si bien los temas de la materia no me parecen tan interesantes, le ponen onda y se hace más llevadera. "
"2018/12/07 2:09:34 PM GMT-3","Algoritmos y Programación II, Juárez","Bueno","No","Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2018/12/07 2:12:06 PM GMT-3","Algoritmos y Programación 3 - Fontela","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Buenas","Normal","Normal",""
"2018/12/07 2:13:52 PM GMT-3","Algoritmos y Programación II, Juárez","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Dificil",""
"2018/12/07 2:15:05 PM GMT-3","Teoría de la Programación / Teoría del Lenguaje - Ferrigno","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","No Hay Clases Prácticas","Facil","Fácil",""
"2018/12/07 2:15:30 PM GMT-3","Algoritmos y Programación II, Juárez","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil","Muy buen curso, y muy buen profesor."
"2018/12/07 2:15:53 PM GMT-3","Algoritmos y Programación II, Juárez","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","En mi opinión tendrían que reducir la cantidad de clases epeciales, ya que algunos alumnos simplemetne no saben explicar bien y eso provoca muchas confusiones."
"2018/12/07 2:18:00 PM GMT-3","Teoría de la Programación / Teoría del Lenguaje - Ferrigno","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","No Hay Clases Prácticas","Dificil","Dificil",""
"2018/12/07 2:18:11 PM GMT-3","Algoritmos y Programación II, Juárez","Excelente","Sí","Interesantes","Sí","Excelentes","Muy Buenas","Normal","Normal","Las clases fueron muy dinamicas, lo cual hizo que el cuatrimestre sea llevadero y ameno. Las clases teoricas fueron muy buenas y comprensibles aunque las exposiciones dadas por los alumnos podrian haber sido menos y hubo algunas presentaciones que no Fueron muy claras. Pero hubo otras que estuvieron muy buenas e hicieron que sea muy dinamico todo. Los profesores siempre estuvieron muy a disposicion. Fue una muy buena catedra que volveria a elegir sin dudar.  "
"2018/12/07 2:21:43 PM GMT-3","Algoritmos y Programación II, Juárez","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal",""
"2018/12/07 2:27:50 PM GMT-3","Algoritmos y Programación 1 - Mendez","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Dificil","Dificil",""
"2018/12/07 2:30:27 PM GMT-3","Algoritmos y Programación 1 - Mendez","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Dificil","Dificil",""
"2018/12/07 2:32:22 PM GMT-3","Algoritmos y Programación 2 - Buchwald","Excelente","Sí","Interesantes","Sí","Muy Buenas","Excelentes","Normal","Normal",""
"2018/12/07 2:33:01 PM GMT-3","Métodos y Modelos de la Ing. del Software II / Técnicas de Diseño - Paez","Muy Bueno","Sí","Poco Interesantes","Sí","Excelentes","Excelentes","Normal","Normal","El curso es muy bueno. Es genial la metodología de aula invertida"
"2018/12/07 2:33:49 PM GMT-3","Algoritmos y Programación II, Juárez","Bueno","Sí","Interesantes","Sí","Muy Buenas","Regulares","Facil","Normal",""
"2018/12/07 2:39:18 PM GMT-3","Algoritmos y Programación II, Juárez","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Normal","Normal",""
"2018/12/07 2:39:44 PM GMT-3","Métodos y Modelos de la Ing. del Software II / Técnicas de Diseño - Paez","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Dificil","Dificil","Una cursada muy bien preparada tanto teoricamente como la practica. 
Profesores capacitados y disponible todo el tiempo. 
Bajan a tierra teoria y metodologias a traves de los TPs.

Lo único negativo es la falta de trasmitir ciertas cuestiones de forma amable. Hubo casos con personas especificas que rozaba la violencia verbal. Una lastima, ya que se hecha a perder lo buena que esta la cursada por una simple forma de trasmitir algun que otro comentario."
"2018/12/07 2:53:15 PM GMT-3","Algoritmos y Programación 1 - Mendez","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil","Excelentes profesores Mariano y Manuel. Muy buen grupo de  ayudantes "
"2018/12/07 2:54:30 PM GMT-3","Algoritmos y Programación 1 - Mendez","Excelente","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil",""
"2018/12/07 2:55:45 PM GMT-3","Algoritmos y Programación 1 - Mendez","Muy Bueno","No","Interesantes","Sí","Muy Buenas","Buenas","Normal","Muy dificil",""
"2018/12/07 3:07:50 PM GMT-3","Algoritmos y Programación 1 - Mendez","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Normal","Dificil",""
"2018/12/07 3:09:12 PM GMT-3","Proyectos Informáticos - Fontela","Bueno","Sí","Interesantes","Sí","Excelentes","Buenas","Normal","Normal",""
"2018/12/07 3:17:56 PM GMT-3","Algoritmos y Programación II, Juárez","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Regulares","Normal","Dificil","No creo que haya una cátedra de Algo 2 mejor que esta, Andrés se preocupa mucho por hacer que los alumnos entiendan y sus clases son muy aprovechables. Lo único no muy bueno son las prácticas, pero las teóricas de Andrés lo compensan."
"2018/12/07 3:30:23 PM GMT-3","Análisis Numérico - Schwarz","Bueno","Sí","Muy Interesantes","Sí","Buenas","Muy Buenas","Normal","Dificil",""
"2018/12/07 3:32:01 PM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Muy Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2018/12/07 3:38:23 PM GMT-3","Técnicas de Programación Concurrente - Garibaldi","Bueno","Sí","Muy Interesantes","Sí","Buenas","Buenas","Normal","Dificil",""
"2018/12/07 3:44:07 PM GMT-3","Algoritmos y Programación 3 - Suarez","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Muy Buenas","Muy Dificil","Muy dificil",""
"2018/12/07 3:44:30 PM GMT-3","Algoritmos y Programación 3 - Fontela","Bueno","Sí","Interesantes","Sí","Excelentes","Buenas","Dificil","Muy dificil",""
"2018/12/07 4:04:08 PM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Muy Buenas","Normal","Dificil","En lineas generales, me gustó mucho cursar la materia. En particular porque es la primera materia que curso que más se acerca al mundo laboral. Pero es precisamente eso lo que me lleva al punto bajo que considero de la materia: a veces los que no estamos muy metidos en el mundo laboral nos sentimos un poco excluidos de la clase, ya que a veces se hace énfasis en temas que solo se conocen en ese mundo y los únicos que siguen la clase con mas foco son los que trabajan. Sin embargo, en la mayoría de los casos se hizo una breve explicación de los temas en particular que generaban el inconveniente e hizo que las clases fueran un poco mas amenas."
"2018/12/07 4:06:12 PM GMT-3","Algoritmos y Programación 3 - Suarez","Bueno","Sí","Muy Interesantes","Sí","Regulares","Buenas","Dificil","Muy dificil",""
"2018/12/07 4:09:25 PM GMT-3","Algoritmos y Programación II, Juárez","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Dificil","Dificil","Muy conforme, me gustó mucho la modalidad de cursada."
"2018/12/07 4:22:27 PM GMT-3","Administración y Control de Proyectos 1 - Fontela","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Fácil",""
"2018/12/07 4:27:05 PM GMT-3","Algoritmos y Programación II, Juárez","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Normal","Normal",""
"2018/12/07 4:30:31 PM GMT-3","Organización del Computador - Benitez","Bueno","Sí","Muy Interesantes","No","Buenas","Regulares","Dificil","Dificil",""
"2018/12/07 4:33:32 PM GMT-3","Algoritmos y Programación 1 - Mendez","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Normal","Dificil",""
"2018/12/07 4:51:48 PM GMT-3","Proyectos Informáticos - Fontela","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Fácil",""
"2018/12/07 4:52:03 PM GMT-3","Organización del Computador - Benitez","Regular","No","Interesantes","No","Malas","Regulares","Normal","Muy dificil","El temario per se creo que resulta interesante para toda persona cuya pasion es la informatica, y fue el caso conmigo. Al leer el mismo, sentí una gran curiosidad por entender el complejo funcionamiento de una computadora, junto con algo de programacion a un nivel realmente bajo. Es una pena que durante la cursada esto no llegue a hacerse realidad. El curso necesita cambios en la forma de dictarse, mas que nada por la falta de didactica a la hora de dar las clases (Muchas veces se resumen en leer un pdf proyectado o una presentacion de powerpoint, y sin que el docente agregue nada distinto a lo que dejaria una lectura del material por cuenta propia. De hecho, bastante material propio de la catedra tiene errores dignos de una revision).
Por otro lado, considerando la naturaleza compleja de Assembler, y al ser un tema central de la materia, me parece importantisimo que los docentes que imparten una clase practica vengan con una idea relativamente correcta de lo que van a hacer a priori, para evitar el constante ""Bueno, esto no funciona, pero despues lo arreglo y lo subo"". Seguir paso a paso una solucion intentando aprender como funciona cada parte para poder llegar a una solucion por cuenta propia, y que despues dicha solucion resulte erronea una hora despues de arrancar a hacer el ejercicio, es tan contraproducente como molesto.

No aprobé la cursada por no llegar a una version funcional de uno de los dos trabajos practicos. Siempre es importante reconocer, cuando no se llegó a cumplir con lo esperado, cuanto es culpa propia. Creo poder decir con total honestidad que le dedique mucho trabajo a la materia, pero todo lo anteriormente mencionado llevo a que practicamente la totalidad de lo finalmente aprendido haya sido por cuenta propia con material ajeno a la catedra. Todo estudio afuera de lo que se dicta en las clases, para cualquier materia, es importante. Pero en el caso particular de organizacion del computador, parece ser la unica forma de seguirla, y esto no deberia ser asi. Tampoco ayuda que el trabajo practico sean dos, en distintos lenguajes (IBM Mainframe/Intel, por mas similitudes que tengan), en una sola fecha sin posibilidad de recuperar, aunque si se ofrece la posibilidad de hacer pre entregas a los docentes para evaluar el progreso del trabajo practico. Tampoco esta bueno plantear una duracion de 2 meses (aproximadamente, ya que los enunciados se presentan sobre el comienzo del cuatrimestre), cuando el tema necesario para el segundo practico, Intel, se termina de dar cuando falta muy poco tiempo para la entrega. Quizas lo mas practico sea dividir la entrega en los dos casos de estudio, con fechas que correspondan segun el cronograma, lo que tambien permitiria agregar una instancia de recuperacion. 

Realmente espero que esto no quede en la nada, ya que muchos compañeros que cursaron conmigo, o ya han cursado la asignatura en un pasado, comparten algunas de las opiniones planteadas. Dificil seria encontrar hoy en dia una opinion mayormente positiva en cualquier alumno o alumna que haya pasado por esta materia. Y realmente creo que hay potencial para mejorar, ya que en un espacio donde se estudian tantas cosas importantes e interesantes no deberia ser comun el planteo que realizo, y menos cuando definitivamente no soy el unico. Me consta que cambiar algunas cosas no es facil, pero a dia de hoy, es indispensable

"
