"Timestamp","Curso","Opinión General Sobre el Curso","¿Aprobó la Cursada?","¿Cómo te Resultaron los Temas de la Materia?","¿Los Temas de la Materia Están Actualizados?","Nivel de las Clases Teóricas del Curso","Nivel de las Clases Prácticas del Curso","Dificultad del Curso","Dificultad del TP","Comentarios Sobre el Curso"
"2017/12/08 5:26:23 PM GMT-3","Técnicas de Diseño - Pantaleo","Regular","Sí","Interesantes","No","Malas","Regulares","Normal","Normal","1) Poca coordinacion entre la practica y la teorica. Deberian hablar mas entre ellos. Ejemplo: se dijo que en el 1er parcial no entraban patrones de diseño y si entró.
2) Se quejan de que los alumnos no participan y que no hay feedback. Creo que deberian hacer una autocritica sobre como dan las clases, si los temas que dan son interesantes para los alumnos, etc. y no echarle la culpa a ellos. En definitiva, no pretendan que el alumno vaya con ganas de aprender si enseñan mal.
3) Los criterios de correcion de los examenes son muy dudosos. Nadie sabe bien que es lo que espera Pantaleo que pongas para que lo considere correcto. Por eso muchos dicen que es una ruleta la nota que te sacas. Igualmente no es muy exigente corrigiendo, solo te desaprueba si pones algo completamente loco que no va.
4) No me pareció una buena idea agregar nuevos paradigmas como funcional o prototipos. Le quita tiempo a los temas de diseño que si habria que ver mas en profundidad. Es mi opinion, a algunos les servira mas que a otros. Yo particularmente ya conocia programacion funcional por teoria del lenguaje."
"2017/12/08 5:29:41 PM GMT-3","Organización de Datos - Argerich","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Buenas","Muy Dificil","Normal","Muy bien dada. Temas complicados pero hay bastante material de consulta. La modalidad de cursada es muy divertida con el TP de Machine Learning"
"2017/12/08 5:29:42 PM GMT-3","Inteligencia Artificial - Cabrera","Malo","Sí","Poco Interesantes","No","Regulares","Regulares","Muy Facil","Muy Fácil",""
"2017/12/08 5:30:03 PM GMT-3","Sistemas Distribuidos - Mendez","Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Normal","Normal",""
"2017/12/08 5:30:21 PM GMT-3","Algoritmos y Programación 1 - Mendez","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Excelentes","Facil","Muy Fácil",""
"2017/12/08 5:30:37 PM GMT-3","Algoritmos y Programación 4 - Guarna","Regular","Sí","Poco Interesantes","No","Buenas","Buenas","Facil","Fácil","Guarna es un muy buen profesor aunque la materia tenga poco para ofrecer. Salvo por aprender un lenguaje ""diferente"" como COBOL, los temas no ofrecen mayor dificultad ya que no difieren de los vistos en algoritmos I (programación estructurada, manejo de archivos, apareo, cortes de control, tablas, etc.), salvo por las cuestiones propias del lenguaje (SORT, JCL, CICS, SQL embebido).
Siendo una materia que generalmente se cursa ya avanzado en la carrera podría ofrecer otro contenido."
"2017/12/08 5:32:21 PM GMT-3","Introducción a los Sistemas Distribuidos - Bernardez","Regular","Sí","Muy Interesantes","Sí","Regulares","Buenas","Normal","Normal","1 - La primera clase práctica nos preguntaron a cada uno acerca de dónde trabajamos y la orientación que queríamos seguir, cuando llegó mi turno, conté que yo trabajaba con una tecnología vieja, a lo que uno de los profesores me preguntó si conocía Java. Lo sentí como un desprecio y una falta de respeto que yo jamás tuve con ninguno de los profesores, menos siendo la primera clase.
2 - Las clases tanto teóricas como prácticas eran obligatorias. El problema de esto fue que en las prácticas los profesores dieran clase hasta las 21 o antes y a partir de ese horario dejaban de dar clase para tomar lista a las 22, mientras tanto podías leer y hacer alguna consulta de los trabajos prácticos.
3 - La corrección de la primer instancia de parcial (en la cual solo aprobaron 7 personas) se entregó un viernes, cuando el recuperatorio era el martes siguiente (pasaron 2 semanas y media entre el parcial y la corrección).
4 - Los trabajos prácticos consisten de una parte teórica y una práctica, la última es una simulación en GNS3 o scilab en el tp6. Se entregan hechos a mano. Esto en mi caso consistió del doble de trabajo para mí ya que muchas veces solo podía hacerlos en computadora y después debía pasarlos a escrito. Además, hay numerosos modos de entrega que son más acordes a una materia avanzada de una carrera de informática.
5 - La única comunicación posible con los profesores es mediante la página de la materia. Que aparentemente tampoco funciona muy bien ya que una de las primeras clases teóricas el profesor se ausentó y se avisó sobre la hora, teniendo en cuenta que esta página no emite notificaciones a los alumnos.
6 - En mi caso, las consultas de los tps no me resultaron muy efectivas ya que cada vez que pregunté, no obtuve respuesta. Me las terminé arreglando pidiendo ayuda a alumnos que ya la habían cursado."
"2017/12/08 5:33:23 PM GMT-3","Algoritmos y Programación 3 - Fontela","Bueno","Sí","Interesantes","Sí","Muy Buenas","Malas","Dificil","Dificil",""
"2017/12/08 5:35:41 PM GMT-3","Teoría de la Programación / Teoría del Lenguaje - Ferrigno","Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Normal","Normal","Muy buenas las clases dictadas pro Leandro que se carga al hombro toda la materia y realmente le pone energía a todas las clases. Cursé esta optativa y dos obligatorias y esta fue la única que puedo decir que funciona acorde al nivel de la FIUBA."
"2017/12/08 5:35:46 PM GMT-3","Algoritmos y Programación 3 - Fontela","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal",""
"2017/12/08 5:36:54 PM GMT-3","Algoritmos y Programación 3 - Fontela","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal","Quizas faltaron mas clases prácticas para profundizar algunos temas. Pero bien en general."
"2017/12/08 5:37:10 PM GMT-3","Organización de Datos - Argerich","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil","Las clases me parecieron archirecontra interesantes y me encantaron. Me hubiese gustado que me guiaran mas con el tp porque era difícil poner en practica lo que veiamos en la teoria.  Igual muy bueno, gracias!"
"2017/12/08 5:45:57 PM GMT-3","Organización de Datos - Argerich","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Dificil","Dificil","Materia muy interesante, la disfrute y excelentemente explicada, todos los profes son muy buena onda y explican muy bien, excelente todo!!"
"2017/12/08 5:49:08 PM GMT-3","Taller de Desarrollo de Proyectos 2 - Fontela","Excelente","Sí","Muy Interesantes","Sí","No hay clases teóricas","Muy Buenas","Normal","Dificil",""
"2017/12/08 5:49:28 PM GMT-3","Taller de Programación 1 - Veiga","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil","Está muy bien dada. Los profesores y ayudantes explican muy bien. Los TPs fueron difíciles, pero no incluyeron temas que no se vieron en clase."
"2017/12/08 5:50:30 PM GMT-3","Algoritmos y Programación 3 - Suarez","Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Normal","Normal",""
"2017/12/08 5:53:07 PM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil","Se aprenden muchos conceptos nuevos que no se ven en otras materias. Los temas están muy bien dados y los talleres son muy útiles para terminar de cerrar conceptos."
"2017/12/08 5:54:37 PM GMT-3","Computación-Cabrera","Bueno","Sí","Interesantes","No","Buenas","Malas","Muy Facil","Normal",""
"2017/12/08 5:58:58 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Muy Buenas","Normal","Dificil",""
"2017/12/08 6:02:11 PM GMT-3","Sistemas Operativos - Mendez","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Dificil","Dificil","Los temas son extremadamente interesantes, son fundamentales para la formación de un profesional en informática. Las clases teóricas de Mariano son realmente muy buenas, es muy claro y repite la explicación de los conceptos clave para que no queden dudas. Por otro lado, las clases prácticas con Dato son excelentes, se nota que tiene un universo de conocimientos y que sabe cómo enseñarlos. Los TPs son difíciles, pero Dato hace una explicación detallada de cada punto y además contesta todas las dudas que vayan surgiendo. "
"2017/12/08 6:14:11 PM GMT-3","Organización de Datos - Argerich","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Buenas","Dificil","Dificil","En general es excelente gracias al apunte y que son muy buenos e interesantes los temas, me parece una excelente introducción al data Science, además en el tp trabajamos con datos reales lo cual me emociono y emotivo más, aunque los de properati para mí dejan que desear, probé su valuador y tiraba valores muy lejanos a la realidad xD nos hicieron laburar gratis para mí.

Le doy difícil al TP porque a menos que tengas un buen grupo vas a pasar varias noches y días metiéndole, y después te vas a agarrar la cabeza porque a menos que tengas una compu grosa tardan en correr los programas.. pero ya con un buen compañero o dos, canchero con python, el tp se disfruta más y es más que nada razonamiento propio.. se debería permitir cambiar de grupo para el tp2. 

Tuve otros problemas también pero no baje la calificación de este curso por eso.. por ejemplo ejercicios mal corregidos en los parciales, ejercicios que estaban completamente bien o me bajaban puntos sin razón o me lo tachaban y algunos ejercicios que estaban mal me ponían algún puntito. Y después discutías con otro profesor que para el estaba bien...

Por último, en el ejercicio de pandas te tachaban por usar alguna funcionalidad externa de pandas pero que era de python, cual es el sentido de eso? Es una librería de python.. por lo menos lo deberían aclarar :| pero aún así para mí no tiene sentido. Nadie labura 100% con pandas para hacer un análisis. 

Gracias por tanto.

"
"2017/12/08 6:25:34 PM GMT-3","Implantación de Sistemas - Bettini","Regular","Sí","Nada Interesantes","No","Buenas","Regulares","Normal","Fácil",""
"2017/12/08 6:25:52 PM GMT-3","Algoritmos y Programación 3 - Suarez","Regular","Sí","Muy Interesantes","Sí","Regulares","Regulares","Dificil","Muy dificil","Pocas explicaciones y pocas prácticas.
Prácticamente no se explicaron los conceptos SOLID."
"2017/12/08 6:26:27 PM GMT-3","Técnicas de Programación Concurrente - Echeverría Garibaldi","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2017/12/08 6:48:39 PM GMT-3","Organización de Datos - Argerich","Regular","No","Muy Interesantes","Sí","Muy Buenas","Buenas","Dificil","Dificil","Son demasiados temas por pocos meses. Algunos podrían ser mas profundizados, al lugar que hayan tanto. "
"2017/12/08 7:05:26 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Muy Bueno","No","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil",""
"2017/12/08 7:07:17 PM GMT-3","Computación-Grossi","Excelente","Sí","Interesantes","Sí","Excelentes","Buenas","Normal","Normal",""
"2017/12/08 7:13:07 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Muy Buenas","Normal","Normal",""
"2017/12/08 7:14:04 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Facil","Fácil",""
"2017/12/08 7:16:49 PM GMT-3","Técnicas de Diseño - Pantaleo","Regular","Sí","Muy Interesantes","Sí","Regulares","Regulares","Normal","Normal","Es una lástima que una materia con temas tan interesantes, no se explote en su totalidad.

+ La idea de los TPs es interesante. El mismo TP dandole un enfoque diferente. 

- Son muchos docentes en la práctica, no cumplían el horario de cursada y ni siquiera se notificaba lo que genera un desinterés por parte del alumno. 
- Los TPs eran interesantes, pero no se recibía la corrección en tiempo y forma, de hecho solo tuvimos una puesta en común lo que no genera, en mi opinión, un buen aprendizaje sobre los errores cometidos."
"2017/12/08 7:31:54 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Excelente","Sí","Muy Interesantes","Sí","Buenas","Muy Buenas","Dificil","Normal",""
"2017/12/08 7:36:04 PM GMT-3","Algoritmos y Programación 2 - Calvo","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Excelentes","Normal","Normal",""
"2017/12/08 7:41:15 PM GMT-3","Algoritmos y Programación 1 - Wachenchauzer Essaya","Bueno","Sí","Muy Interesantes","Sí","Buenas","Regulares","Normal","Normal",""
"2017/12/08 7:41:53 PM GMT-3","Análisis Numérico - Schwarz","Regular","Sí","Poco Interesantes","Sí","Regulares","Regulares","Dificil","Normal",""
"2017/12/08 7:42:21 PM GMT-3","Teoría de Algoritmos 1 - Wachenchauzer","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Facil","Normal","Profesores muy atentos a sus alumnos, se nota toman con seriedad las criticas para mejorar su enseñansa y de actualizan con las necesidades de aprendizaje"
"2017/12/08 7:42:32 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Dificil","Normal",""
"2017/12/08 7:42:41 PM GMT-3","Organización de Datos - Argerich","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Buenas","Dificil","Muy dificil","Excelente los contenidos de la materia. Es un gran motivante para seguir investigando sobre los temas dados."
"2017/12/08 7:43:29 PM GMT-3","Introducción a los Sistemas Distribuidos - Bernardez","Regular","Sí","Interesantes","No","Regulares","Buenas","Normal","Dificil","Si bien los temas de la materia me parecen interesantes, creo que trata un área en constante evolución, por lo que se podrían actualizar los temas. En cuanto a las teóricas, el profesor parecía estar entusiasmado en transmitir el conocimiento y enseñar, aunque muchas veces se volvían aburridas por el tono en el cual da las clases y la explicación de cada uno de los estándares. Las prácticas generalmente explican los temas de forma más concisa, y son menos aburridas. El problema de estas últimas es que los tps son a mano, lo cual no tiene sentido."
"2017/12/08 7:50:08 PM GMT-3","Organización de Datos - Argerich","Bueno","No","Poco Interesantes","Sí","Regulares","Malas","Dificil","Dificil","La cantidad de temas excede en demasía los contenidos mínimos."
"2017/12/08 7:50:12 PM GMT-3","Algoritmos y Programación 1 - Wachenchauzer Essaya","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Normal","Los lenguajes utilizados en esta catedra son simplemente excelentes para formar una base muy solida en lo que a programación se refiere, los temas a mi criterio son perfectos, los profesores y ayudantes excelentes, para alguien que nunca estudio programación o tiene una muy vaga idea, este curso es perfecto. 10/10"
